0_x,0_y,15_x,15_y,30_x,30_y,45_x,45_y,60_x,60_y
0.3143563171570178,0.3309722607118915,0.31041800077297216,0.3334634428447976,0.30401280664500957,0.32463910586421546,0.2916892523696195,0.3194343597374213,0.2975099359453592,0.31431177121110093
0.31757772563561176,0.3268950775958987,0.30584692833956945,0.3246443819947872,0.3036679495568377,0.32762135069768916,0.29572159644121865,0.3135039181827709,0.29151494014993684,0.32027701914925116
0.3103041288107735,0.33044887428448205,0.3115584935532417,0.3258931635282578,0.30695448981083984,0.3179305202385373,0.29928726630625085,0.3211639337147008,0.2964495011971185,0.31164904218552836
0.3117717051166809,0.33937700399322723,0.2934572868968496,0.3222639416042609,0.302013141058003,0.3234284358070168,0.29603569797808743,0.31621618011492036,0.2940963391910826,0.3255952030642091
0.30716832512996983,0.3333556235171585,0.3134438285018605,0.31387879869863533,0.3046523242496444,0.31837287686970206,0.29723306570550023,0.30905039147510727,0.2879454463515638,0.3125183367070397
0.3067189668795966,0.3273698823391608,0.2990014311061095,0.3304202269818053,0.3021838912353375,0.3242769187783716,0.29505333943775813,0.3259729611025687,0.29429260502399435,0.31809651168600217
0.31676262911197095,0.33500606961081975,0.3058877952929843,0.32968421948546217,0.30402681174699814,0.3185232683881849,0.2901276484540961,0.32479192909921023,0.2877415166827984,0.32095929655194033
0.3194812001428541,0.32695962313489224,0.30210165052686927,0.32459336221440893,0.29978620671194206,0.3209594958041989,0.2993079660566962,0.3202583048842554,0.289535598625576,0.31414679784899946
0.3123399493920983,0.31880937732411074,0.30122659262139545,0.32633495358612435,0.2905059142086178,0.31802092302604884,0.3064746653582362,0.3211453734410285,0.2936466415364618,0.32126234321716474
0.3177176644894601,0.323959568445413,0.3135041339368926,0.3285796960885205,0.30202860418906846,0.3262556812091183,0.29779200815391715,0.3253715900635778,0.2941862213669006,0.3108540820109979
0.3145081801252381,0.3196460403948707,0.30536149399344054,0.3181872707155673,0.30981374068049966,0.32729225558328334,0.2988263205862377,0.3211216982838904,0.2867538376746143,0.3242605884959128
0.30947440122697434,0.32724243257979346,0.3094325194086536,0.3233547366132685,0.30733107701120793,0.32182689715021295,0.30116361377558426,0.3245200877738066,0.29796992885591433,0.3170707463248288
0.3145069780275421,0.3290920918959478,0.30746539710560405,0.32997132339810914,0.3075269874229558,0.3231911899748002,0.2913533475172665,0.31851258899563073,0.29556003139150233,0.3140179429601556
0.32039018283232984,0.3373821865613764,0.31008520413611557,0.31972855288415375,0.30888065360903105,0.31575704292683227,0.306212573290648,0.32655991869286977,0.28917635782194556,0.3155040911378628
0.3125208698044502,0.33063463686882083,0.30808410945530124,0.3274677896608332,0.30314328795480716,0.3215016167599661,0.298711643982114,0.3216039286296634,0.2850120760177541,0.3210445963469636
0.32052321827907,0.32790449735595567,0.3012850388790571,0.319217090976883,0.30368657853702796,0.32274897691479126,0.3058592844954455,0.3209702597180294,0.2919754771045928,0.3140777235407478
0.29960127447955126,0.33314702790591744,0.3126813340972357,0.32833214991216764,0.29961174052282824,0.33610396545514987,0.29403483502238004,0.3136496945564399,0.29047028143069414,0.3132532115528861
0.3168095125218761,0.3179443234549606,0.30523121708419343,0.32582179258851257,0.3011196357198647,0.3174401648711292,0.3067903096127891,0.32143477927150854,0.29326570228526505,0.3158923170120813
0.3131352353411908,0.33017807279054284,0.29991709050670123,0.31792434092047245,0.30577885574885566,0.3303208861937622,0.3015757774701739,0.31584022541252776,0.2908844166942221,0.3111151894361502
0.31120496324767066,0.33285432596943487,0.3055594241951704,0.33182369677228585,0.30871942218584403,0.327984293867329,0.3004652004292618,0.31680858636735754,0.28266271569627494,0.3261027195397091
0.3131588038826775,0.3216070687711008,0.3152037989531715,0.32232704211600977,0.302002768621595,0.32440318202245066,0.2988701222717657,0.3159231218584194,0.2907582653084942,0.3141680270439264
0.3027621554269955,0.33471877021603463,0.3119511087105674,0.3219487378149281,0.3004490536757429,0.33179310242097565,0.2964573569096277,0.3146688253405039,0.2911719044446584,0.321158083930902
0.3116016405608124,0.3306924820374721,0.3059567393279607,0.3270028459861547,0.30270263979428297,0.32486052736303433,0.3037026582923693,0.3306238570150848,0.29586830512387025,0.3180473504182389
0.3144855628575587,0.32692356043049603,0.30595371147840783,0.3317431867471436,0.30570603374464556,0.32494579597833967,0.2984017993492402,0.326656695309942,0.28920900162694474,0.31207732974759017
0.32008947022370754,0.3321639093305314,0.30609182474391305,0.320920890905108,0.2954807259193323,0.3227343967349123,0.2878646514820642,0.3296018375107213,0.3010933733668628,0.31697022645393635
0.31010864890863177,0.34035346428902197,0.3180837399178042,0.3263083992492399,0.2912190952343138,0.32911784441209313,0.292114067691465,0.3138855249022222,0.28314179724674116,0.3209200138965537
0.30865753198553403,0.3299093312752925,0.30960967726115773,0.3281440825016529,0.2999473157525421,0.3284823461690544,0.2967707712390362,0.3203562687495545,0.2992558374890131,0.3160586933245685
0.3101912147820773,0.3302411029315017,0.3098502082359553,0.32946552803631574,0.29659643787042916,0.3198716135625189,0.29924999491582777,0.31353246187397954,0.29157840514560945,0.32296556472925514
0.3172770105885103,0.3267031955022988,0.3128514172701592,0.32688220777638616,0.3001592990117634,0.31640376402700615,0.29741705755550046,0.3165215256140147,0.29699792436171774,0.32210757696390935
0.3143437555482984,0.32475077815267606,0.3088939457951325,0.3241648608045834,0.3019610984059126,0.32198509681302173,0.30379485394896827,0.3154093650829171,0.2930990074202936,0.32159457427329163
0.3100511989811648,0.33315167908272125,0.3064047892708965,0.3218620488967564,0.3004337579548849,0.3189998071780118,0.2879444906798068,0.3261979200322078,0.2983977776801273,0.314701716138635
0.31526633716556673,0.32471958087045566,0.3067182507545751,0.3264307194152319,0.3099623376723537,0.3226823771269232,0.2984179396825258,0.3180188516094912,0.2907631901772359,0.31160078776109257
0.3131853877467402,0.32935783118609696,0.30734199370292964,0.320639304940072,0.30433372382301155,0.3291871906734207,0.2886101038730642,0.3253418966684701,0.2872068978741109,0.313932061973186
0.3175432249526644,0.32661171276617446,0.3075138888174508,0.31139324758252696,0.3042023717980541,0.32071349172456604,0.3014985614774208,0.3230206044479426,0.2998025214363553,0.31798120470333363
0.3091897345306132,0.331394899128732,0.31133814771818485,0.32818279902078834,0.305811035720217,0.32278588309344214,0.29722770642778995,0.33151819376052394,0.2921325967705893,0.3197289335676618
0.3110616892670111,0.33066831052643475,0.3079597294290365,0.330519674205431,0.2970058344110961,0.323290113674042,0.29979804986012054,0.3126027788843014,0.293807792368121,0.30614214297619774
0.3107394592343392,0.33418769972128953,0.31136320038607784,0.3141853378222908,0.3078955589371013,0.32724215441102644,0.2933805851970511,0.326296166198934,0.29887375957022394,0.31695943399194126
0.3053824252593394,0.32644991800572626,0.30729641709945704,0.32095134647645035,0.30232117856732266,0.311765553330077,0.3040973246582887,0.3257322043520036,0.28754022378952776,0.31779044612661594
0.31418060138532283,0.3276506253235332,0.3080931759515804,0.329095771305026,0.306052403086206,0.31996649852617354,0.3029086233202942,0.3151331058098648,0.29567745448819627,0.31561227871842223
0.3140052763608994,0.3241061814210885,0.29770899657733946,0.3362874773485585,0.2973407138347992,0.3240564184613974,0.3006177215150594,0.32503566668236583,0.2897505262176855,0.3234563691950794
0.31272556728321227,0.32677853369961946,0.31228163837351236,0.32610396853837703,0.29493120616991964,0.32900039478213433,0.29705241376568275,0.32168072481513116,0.2920391532217781,0.31910890037125433
0.31152706433312427,0.3308865024652243,0.3094324423794899,0.32235998529385435,0.3067894482901251,0.32054048776246896,0.3005992864264756,0.31886261870023297,0.2930613948269214,0.32355095954040447
0.3056231462897479,0.33278494308322676,0.3126900505492982,0.3250855177944758,0.3045820476304876,0.3136172364697906,0.2941655371600632,0.31588032256514,0.2851988906927653,0.31592019739824884
0.3105967733861732,0.3243891733791119,0.2932187231090315,0.33287438209574094,0.29818974222821243,0.32609855722983067,0.3019777782951035,0.3164044527427541,0.2888058147858978,0.3216873874625346
0.31098642741736615,0.33334802960052834,0.3181418735239036,0.32277017910437733,0.2983516845936265,0.31982318805587184,0.30594740447161956,0.33024906047892966,0.29945536446206567,0.3251753319726376
0.3086886136538919,0.33577818929402475,0.3070020518592241,0.32200403996674876,0.3083271739220738,0.3170516667045482,0.3030530527998959,0.32000341409478744,0.29713095594292394,0.32355846724636333
0.31189357144166996,0.3310671745161185,0.31324091408368754,0.3235862823890899,0.2967529405356633,0.3198782730514339,0.2940519876509629,0.3239106500076573,0.29238680211336376,0.31153929203285635
0.3147202542840727,0.33838397906279033,0.30250047036437233,0.3212333569587065,0.3109133647662798,0.32207737321172075,0.2995070865863655,0.31604550309166224,0.29391561729256444,0.3157316196122881
0.32213092950605265,0.32513105400448217,0.3107638695253128,0.326613351579974,0.2981968963267606,0.31997627667730894,0.29123429228120673,0.3161007352688918,0.2912287874718177,0.315274176472751
0.3135728890641592,0.3227767264834429,0.3024329221841317,0.33412339229234783,0.3058919596280419,0.31197216971450464,0.30056195155587834,0.32540992404624974,0.29948291692913986,0.3194462726753816
0.3139877519536138,0.32010639875547864,0.30458115519652096,0.3276153963655802,0.30105690762125503,0.32748533098443566,0.29995301706431265,0.31325211894224236,0.29169823711102916,0.32043176777507265
0.31232777042116916,0.33648022155744595,0.3172701567693339,0.32473823248936856,0.3057159371554117,0.3293743752063936,0.28835091830233917,0.3179239311604736,0.2938592104606742,0.3128055366298713
0.30310614392350477,0.3322718282817703,0.30674658799618326,0.3245409436554223,0.299979429989429,0.32625760995669756,0.29189108078043813,0.3201701370553612,0.2984301507207103,0.3173391925695847
0.3125674306227539,0.3287220766454477,0.3087871643658986,0.3181840459565167,0.3018860354696385,0.31731157164787593,0.29628430551628115,0.3205568630092003,0.28881314257577045,0.30690036333921933
0.3130011510497051,0.3303998431315991,0.3120503386534437,0.3304155488857358,0.3029045958769786,0.3219925423302624,0.29619570126429584,0.31910453357491925,0.3004939459224844,0.32420972502900947
0.3250162105624264,0.3233725547635081,0.310178409439863,0.325610814014936,0.2976890627210926,0.3229673934238527,0.29165261532290593,0.3219790989054796,0.28504769295128307,0.31443812879661653
0.31173819517609436,0.34122875989808416,0.30845209452571787,0.3250976004320469,0.3064041217271006,0.32599397194780955,0.2996448936467609,0.32346427877908907,0.30084821065556394,0.31727931969922246
0.314207736711668,0.32964610590987614,0.3095248050123311,0.34196553783922434,0.30013393216764206,0.3263417024435904,0.2989573680447025,0.32367318772729664,0.2908366220802401,0.3154517514300597
0.31252644115147377,0.32954697397302446,0.31971707792619136,0.32749376454182844,0.30155700042329986,0.31932913100610755,0.29672865434010737,0.31507098095666086,0.2914865062608736,0.3227301378750671
0.3068566098119023,0.3326288331194935,0.30741190601483204,0.3222410447495241,0.2977282531269574,0.3234099777820678,0.29392104249920814,0.31857922451035603,0.28324994914408524,0.30281246779301313
0.3184141140725751,0.3314050461586836,0.3087054952335748,0.3238682120189723,0.2898883317060234,0.32528640202307624,0.30294353563208276,0.3259738143093847,0.2904260264131115,0.31691694828837047
0.3164596651634338,0.33011942012139567,0.31295327198003803,0.3317422285459838,0.3017448611869991,0.33027911161073387,0.3059770355654414,0.32447323593786936,0.2875009673448655,0.3164709062125115
0.3166551597352152,0.32504762772277346,0.3132276296647899,0.32656635205268886,0.31476307710806456,0.3265225326991236,0.29528219258076727,0.31313570274259467,0.2896617682731326,0.3147318180620416
0.3081530627260263,0.33135734178568,0.31363515152780186,0.31880861010841316,0.3066230214394901,0.3269452834368776,0.29463916541422586,0.321757399501761,0.29201344517105554,0.3256311327281782
0.31971397155468045,0.3384101224823752,0.3108936511101459,0.330596144672876,0.302603698101328,0.3234191331396468,0.30015603832705995,0.31010887375312596,0.2974889580723645,0.31256335270572116
0.3056907446860386,0.3357271002307749,0.30198497543634756,0.32265927957230506,0.3013855458539586,0.3300522957260175,0.29590985310126505,0.32023467451030185,0.29373801675700306,0.3208589808861783
0.31563428546900135,0.336965933133197,0.31586715766150547,0.3353664888810877,0.3028123294640602,0.3250488139797975,0.2970030139966838,0.3294888350837299,0.2942383832670055,0.3187812639435304
0.3236522781290499,0.3264439216178441,0.30196827303490653,0.33140024032857324,0.305435595575876,0.31869456044913214,0.30139826575862333,0.3152605364136551,0.2872224030557721,0.3233075962626776
0.30774731837434655,0.3240519758987071,0.30921317732619513,0.3237633905217063,0.29679593592345577,0.33001684985062596,0.2881532195624635,0.3158283847725421,0.2882962295519863,0.31366405457611246
0.3098685113519861,0.3283710653995018,0.3039286207499032,0.33240508180867556,0.30827160847334434,0.32648951636269513,0.3042915116242633,0.3238201489078643,0.3016936250917565,0.31333515550438124
0.31319825682543817,0.32927862456144347,0.307379308267035,0.32633927755263703,0.3062769065772062,0.3207847798943576,0.29806340262164666,0.3122859924239518,0.28902399482618374,0.322480349537387
0.31018262172941896,0.33447095759235473,0.3093438120515174,0.3302638683756111,0.3062909286285396,0.3206025351630038,0.29564253427718906,0.31683622485057483,0.30098104126028646,0.31912660654165054
0.3049466828446693,0.3205376768514259,0.3093067860772513,0.3284236640864724,0.3048923786940486,0.32448287772570383,0.2972538292288927,0.32298220568790875,0.2914846940055956,0.3092753132666162
0.31304281487403013,0.3366477515973031,0.3098096037711764,0.32176821672504563,0.3027980832884699,0.3253159239763379,0.29751214677510257,0.316828570761553,0.2927114396807175,0.3143034749276837
0.30738848143136943,0.32820996050710505,0.3157685563452932,0.3227822508384127,0.30606430617983404,0.32398646132815606,0.2890439934827753,0.31882015006394515,0.2980518258011496,0.3189319132692403
0.3150679621531759,0.32686559465026294,0.3099676715075699,0.33114980408790584,0.30565907066870684,0.32455654336721446,0.30517469113726614,0.3237209285515752,0.29905946210969325,0.32118882110773295
0.308102878828831,0.32393947812369916,0.30647921682354673,0.3243261233394673,0.30092979644529483,0.3314997868728819,0.29790662816135305,0.3221077304176828,0.29214593719860454,0.31360384673403524
0.3204496720250877,0.3207257166406712,0.31252043584144173,0.32398175768379,0.29983199113551545,0.32835771576117445,0.29991501065223686,0.321334091981477,0.29075878473239225,0.3024287200509153
0.3087837335383188,0.3331158529198096,0.31364735244462316,0.32122438710325324,0.3032092814763099,0.3239531779563251,0.3024577488528702,0.3183043886036498,0.2924203977573889,0.31961611592868516
0.3110896924189716,0.329366589835942,0.30156196092431503,0.3281179953279673,0.3104451007574759,0.32770655290383743,0.2925941877121985,0.3218503055763448,0.2943897876411605,0.3108983965502801
0.31676758608684835,0.32255019550129477,0.3106870003492493,0.33631262459621575,0.29650446462173047,0.3178373804823623,0.3000673594951761,0.31938133659950124,0.29715651843434876,0.30691330600938793
0.3065456784178302,0.3225246061396819,0.31120586371155445,0.32066233542872863,0.29536237367123774,0.32498963524973407,0.296361794545506,0.32228902804962895,0.29272114929497073,0.3028383703750793
0.3138372996730206,0.32732107650354936,0.30621218248320003,0.3261210972833638,0.3035238042061826,0.33204653174866555,0.30193385387608246,0.3175153398744101,0.29579443149011575,0.3210699043009887
0.31923571377141213,0.337345107626447,0.31457853406655806,0.3330611027770772,0.30295443850928006,0.32190977052303815,0.2870638628982425,0.3190871551281023,0.3008917986613547,0.31764308725202484
0.30466258382719386,0.327702043243182,0.30694972206483734,0.32560179304377146,0.303566708321852,0.3187618303569046,0.29720452849879364,0.31505021103723996,0.29460654806132386,0.31587171809643877
0.3136231692926615,0.3214842852344095,0.3083278822673577,0.32826185898124866,0.30391976598954246,0.3197395555570347,0.29468589672108014,0.31982496194996884,0.29425826428002383,0.32394512181481383
0.3139994139712421,0.3277712846795703,0.30683464087858064,0.32068803235926563,0.30158398872682596,0.3175518348132881,0.29986131475317074,0.3159449956818558,0.2851054458745496,0.3201866234151154
0.31660911435888656,0.3276363821512617,0.30777789523790733,0.32814153548603825,0.31014931719301037,0.3190761904593615,0.300050220936841,0.31442976774919,0.27954634931585465,0.3250815002136096
0.30651524644560957,0.31551556678529213,0.30221862456552395,0.3250642786749773,0.29469548010761737,0.32114745950704987,0.2941618705258898,0.32129330573927695,0.2946418786461508,0.31003632263916503
0.3060977169345786,0.32872852566741095,0.3004997455870285,0.3309286499783993,0.2985575148760987,0.3159721649041068,0.29413913067911973,0.3210636988792883,0.2922258788435956,0.3168272468802302
0.3153097078280845,0.3278453273489566,0.31567252531612483,0.3319369302578238,0.3021837261992547,0.32307809166974805,0.2971466731572133,0.3239143686747429,0.29012608662542627,0.30891643312525996
0.31418492336616594,0.33248103182406713,0.3034651932584083,0.33894781821009307,0.2944840559442291,0.32751138586893325,0.29321678886342395,0.3178443721521245,0.2939176510209317,0.3158530883407227
0.31395246425172935,0.3382447804747267,0.3027430382527184,0.3288981658660679,0.3018207279778396,0.3184612190992654,0.3019099184772606,0.3220402642341838,0.2923979813540154,0.3157569207311666
0.31443224104748485,0.3346328251477388,0.2969330494319814,0.32762898158291087,0.31100735082864006,0.33059641961820885,0.29585396399776276,0.32275398786136833,0.2983389012531695,0.3201330681863154
0.30929987639210754,0.32765555654722583,0.30450519126155245,0.3269719215078867,0.30280443244147975,0.32555396044263796,0.2831650589033918,0.322223869039158,0.29313055434129487,0.3172278194057095
0.313861268485805,0.32346737045629165,0.3010845510329625,0.32423416853594655,0.3038535045285934,0.32815290292812027,0.29582588971689094,0.3158717315859893,0.2889653835746491,0.3201170356913996
0.3141653623664934,0.34186679901624933,0.3159100758006818,0.32769241921730846,0.2963991761741371,0.31971082723073935,0.2925072808957801,0.32074681741135597,0.2976508311947964,0.3205172006656945
